Oxysoft export of,C:\Documents and Settings\fsepulv\Desktop\TFMP01,,,,,,,,,,,,,,,,,,,,,,,,
76,71.2097321,52.2562752,18.9534607,40.4167442,74.9025879,-34.4858437,52.7742844,53.4528809,-0.6785943,67.966095,49.0637589,18.9023342,51.8349075,52.8594627,-1.0245538,69.5540771,49.5249329,20.0291462,74.434227,51.6636887,22.7705345,72.4233246,51.9371185,20.486208,
77,70.80867,51.914917,18.8937492,41.0512352,74.6468887,-33.5956497,52.2303391,53.9779663,-1.7476256,68.4850311,48.7390709,19.7459621,51.1371117,53.8135986,-2.6764863,69.7825089,49.1813774,20.6011314,74.1002502,51.7982826,22.3019657,72.720192,51.8174782,20.9027138,
78,71.0699539,52.1426773,18.9272728,41.2268524,74.9907379,-33.7638893,52.5906143,53.7308159,-1.140201,68.5891113,48.5815735,20.0075378,51.8344727,52.5877495,-0.7532783,70.4628296,48.9072037,21.5556259,74.5959167,52.1558914,22.4400272,73.6355362,51.4485893,22.1869431,
79,70.7638321,52.6059036,18.1579285,40.5265617,74.8583298,-34.3317719,52.5052032,53.7652359,-1.260035,68.6924591,48.6554756,20.0369873,50.7470055,53.6785355,-2.9315298,69.5540771,49.5249329,20.0291462,74.434227,51.6636887,22.7705345,73.6349869,51.1089516,22.5260372,
80,70.9423676,52.0241661,18.9182053,40.624176,74.8189926,-34.1948204,53.0607033,53.4394073,-0.3787042,68.4850311,48.7390709,19.7459621,50.8897209,53.9132957,-3.0235748,70.3339844,49.6048584,20.729126,76.1220779,50.6232224,25.4988556,72.3050003,51.4750175,20.8299828,
81,71.0699539,52.1426773,18.9272728,39.9042702,75.1091232,-35.2048492,52.3221779,53.8389969,-1.5168222,68.9985809,48.1922493,20.8063316,50.2392464,53.5025215,-3.2632761,71.495079,48.1173553,23.3777256,74.6009216,51.4129868,23.1879311,72.8745422,51.5853462,21.2891922,
82,70.3810883,52.2503662,18.130724,40.2093163,74.9861832,-34.7768707,51.6819077,53.9950752,-2.3131676,69.1309967,48.7098465,20.4211464,50.1600761,54.3025093,-4.1424332,71.3905411,48.533329,22.8572083,73.4570389,52.0575027,21.3995342,72.2628098,52.1785355,20.0842705,
83,70.3556137,52.6004906,17.7551193,40.4167442,74.9025879,-34.4858437,51.6754837,54.0996208,-2.4241369,68.4850311,48.7390709,19.7459621,50.1783142,54.0980415,-3.9197268,70.3397446,49.3374481,21.0022964,74.1008377,52.1650925,21.9357433,72.696022,52.1806717,20.5153465,
84,71.8097229,51.3483505,20.4613743,40.9536209,74.6862259,-33.7326012,51.8510971,54.4434738,-2.5923758,68.5883789,48.812973,19.7754097,51.5875168,52.9591599,-1.3716425,69.7590103,49.9657249,19.7932892,75.4485168,51.254921,24.1935997,72.1022873,52.4199524,19.6823349,
85,70.5280228,52.0280151,18.5000095,39.6968422,75.1927185,-35.4958725,52.7742844,53.4528809,-0.6785943,68.1742554,48.748764,19.4254875,50.771286,53.3832664,-2.6119819,69.8944473,49.5169067,20.3775368,74.6009216,51.4129868,23.1879311,72.1022873,52.4199524,19.6823349,
86,70.3810883,52.2503662,18.130724,40.2093163,74.9861832,-34.7768707,51.9432755,54.1956139,-2.2523353,68.2776031,48.8226662,19.454937,50.4620476,53.5078926,-3.0458426,70.9270859,48.9715996,21.9554882,74.6009216,51.4129868,23.1879311,72.2628098,52.1785355,20.0842705,
87,71.2230072,51.9110641,19.311945,39.5992279,75.2320557,-35.6328278,52.0479584,53.8475533,-1.7995931,67.9668198,48.8323593,19.1344624,50.0663795,53.7625084,-3.6961312,70.5747681,49.242733,21.3320313,74.0890808,52.5504723,21.5386028,71.2729645,52.4007225,18.8722458,
88,69.9219131,52.9452057,16.9767075,39.6968422,75.1927185,-35.4958725,52.1327248,54.0173035,-1.8845787,68.5891113,48.5815735,20.0075378,50.4816818,54.1729012,-3.6912177,69.7590103,49.9657249,19.7932892,75.6473236,51.7321701,23.9151554,73.0288849,51.3532143,21.6756687,
89,70.3556137,52.6004906,17.7551193,40.2093163,74.9861832,-34.7768707,51.766674,54.1648254,-2.3981531,68.1666718,49.2208252,18.9458427,50.5121384,53.8683472,-3.3562105,69.3437958,49.6096764,19.7341194,74.2669449,51.5475807,22.7193604,72.0657654,52.8017159,19.2640495,
90,70.2595901,52.1362,18.1233883,40.3069305,74.946846,-34.6399155,52.9688683,53.5783768,-0.6095076,68.6924591,48.6554756,20.0369873,50.2148132,53.7026901,-3.4878778,70.5743484,48.9846077,21.5897427,74.4230499,52.4158783,22.0071735,71.8054199,52.5395927,19.2658272,
91,70.0749741,52.7135925,17.3613796,40.8438072,74.730484,-33.886673,52.5042152,54.0783043,-1.5740917,67.966095,49.0637589,18.9023342,50.7471581,53.773632,-3.0264761,70.796608,48.6503372,22.1462708,73.3144913,51.9314232,21.38307,72.7376709,51.137516,21.600153,
92,70.916893,52.3742905,18.5426006,39.9042702,75.1091232,-35.2048492,52.7851982,53.8563118,-1.0711143,67.7586594,49.1473541,18.6113071,50.9078064,53.6137314,-2.7059221,71.3650131,48.0542183,23.3107967,73.4570389,52.0575027,21.3995342,72.8745422,51.5853462,21.2891922,
93,69.8065338,52.8217735,16.9847584,40.9536209,74.6862259,-33.7326012,52.6824493,53.5918465,-0.9093977,68.2768707,49.0540657,19.2228069,50.7167015,54.078186,-3.3614833,71.1621094,48.8768845,22.285223,75.5899048,50.660965,24.9289436,72.2808075,51.8246269,20.4561787,
94,69.6534729,53.0533867,16.6000862,40.7339897,74.7747345,-34.0407486,52.689518,53.2831268,-0.5936087,68.3809509,48.8965683,19.4843845,51.8349075,52.8594627,-1.0245538,71.644516,48.6824722,22.9620457,74.434227,51.6636887,22.7705345,72.5776749,51.7049866,20.8726845,
95,69.1165924,53.2697525,15.8468437,40.7339897,74.7747345,-34.0407486,53.0549278,53.3397789,-0.284854,68.6924591,48.6554756,20.0369873,49.6910172,55.1032867,-5.4122715,69.0038452,49.875824,19.1280174,75.1021729,51.3945007,23.707674,71.6814423,52.4128304,19.2686119,
96,70.2280273,52.4819794,17.7460518,41.2708664,74.5583725,-33.2875061,53.0722618,53.6386681,-0.5664046,68.1688614,48.5266304,19.6422291,51.3338013,52.9730453,-1.639244,71.3650131,48.0542183,23.3107967,74.6009216,51.4129868,23.1879311,71.7118073,52.053936,19.6578751,
97,70.3556137,52.6004906,17.7551193,40.0018845,75.0697784,-35.067894,52.8776779,53.5131683,-0.6354913,68.6931915,48.4240761,20.2691154,50.0541611,53.8625946,-3.8084319,70.5739594,48.7400665,21.8338909,74.1002502,51.7982826,22.3019657,73.4800949,51.0014458,22.478653,
98,71.0893097,51.8018188,19.2874908,40.4167442,74.9025879,-34.4858437,53.0607033,53.4394073,-0.3787042,67.7715912,48.9110374,18.8605556,50.6850052,53.6083603,-2.9233556,70.3397446,49.3374481,21.0022964,74.2675323,51.9143906,22.3531399,72.4351501,51.592495,20.8426571,
99,70.5280228,52.0280151,18.5000095,39.9042702,75.1091232,-35.2048492,51.956768,53.7823448,-1.8255769,67.966095,49.0637589,18.9023342,51.5635414,53.4446259,-1.8810834,71.0443878,48.7951775,22.2492104,73.6119461,52.1785965,21.4333534,71.8054199,52.5395927,19.2658272,
100,71.362793,52.024662,19.3381329,40.3069305,74.946846,-34.6399155,52.6882286,53.6914749,-1.0032479,68.4857635,48.5076714,19.9780903,51.4890213,53.2843361,-1.7953172,70.5797424,48.4862442,22.0934963,75.1021729,51.3945007,23.707674,71.9963074,51.9392815,20.0570259,
101,70.112648,52.3585472,17.7541027,40.2093163,74.9861832,-34.7768707,51.4063988,54.4119759,-3.0055776,68.3762894,48.4430351,19.9332542,51.0928917,53.2536583,-2.1607664,71.7301025,48.0226402,23.7074604,73.6237335,51.8068008,21.8169308,72.3050003,51.4750175,20.8299828,
102,70.6617279,52.1372643,18.5244637,40.5265617,74.8583298,-34.3317719,52.683094,53.3876724,-0.7045781,68.2768707,49.0540657,19.2228069,50.3330956,54.137619,-3.8045247,69.7767258,49.4352036,20.341526,74.434227,51.6636887,22.7705345,71.2729645,52.4007225,18.8722458,
103,70.6617279,52.1372643,18.5244637,40.7339897,74.7747345,-34.0407486,53.1467628,53.2008133,-0.0540506,69.5473175,48.0798607,21.4674568,50.0298805,54.1578598,-4.1279802,69.0786896,50.2398987,18.8387947,74.2675323,51.9143906,22.3531399,72.838562,52.3067513,20.5318127,
104,71.0893097,51.8018188,19.2874908,40.9536209,74.6862259,-33.7326012,53.3593254,53.4210205,-0.0616949,68.2768707,49.0540657,19.2228069,50.3208809,54.2377052,-3.9168255,69.2384491,49.5229874,19.7154636,73.6237335,51.8068008,21.8169308,72.4351501,51.592495,20.8426571,
105,70.80867,51.914917,18.8937492,40.0994987,75.0304413,-34.9309425,51.7865868,53.6470146,-1.8604254,68.3762894,48.4430351,19.9332542,50.1149635,53.1855621,-3.0705988,70.1290512,49.1640663,20.964983,73.9453354,51.6771889,22.2681465,73.0170593,51.6978378,21.3192215,
106,70.6362534,52.4873924,18.1488609,41.0512352,74.6468887,-33.5956497,52.5042152,54.0783043,-1.5740917,68.1742554,48.748764,19.4254875,50.9640923,53.9784851,-3.0143948,68.8684082,50.3246422,18.5437679,73.9335556,52.0489845,21.8845692,72.720192,51.8174782,20.9027138,
107,69.8442154,52.466732,17.3774815,40.9536209,74.6862259,-33.7326012,52.3221779,53.8389969,-1.5168222,68.0694427,49.137661,18.9317818,50.0430565,54.6555405,-4.6124849,70.3397446,49.3374481,21.0022964,74.2675323,51.9143906,22.3531399,72.3991547,52.300312,20.0988407,
108,70.5280228,52.0280151,18.5000095,41.0512352,74.6468887,-33.5956497,53.1640968,53.4996986,-0.3356012,68.4842987,48.9704704,19.5138321,52.3302956,53.0404587,-0.7101618,69.5722275,49.2661209,20.3061066,73.7551041,52.68507,21.070034,72.720192,51.8174782,20.9027138,
109,70.2025528,52.8321037,17.3704472,40.8438072,74.730484,-33.886673,52.6882286,53.6914749,-1.0032479,68.0709,48.6748619,19.39604,49.7948608,54.2525749,-4.4577146,70.796608,48.6503372,22.1462708,74.9354782,51.6452026,23.2902794,71.8661575,51.821804,20.0443516,
110,70.2025528,52.8321037,17.3704472,40.7339897,74.7747345,-34.0407486,52.871254,53.6177177,-0.7464607,67.7518082,49.3880157,18.3637924,49.5649681,53.6858978,-4.1209288,69.3194733,49.8777733,19.4417,73.9335556,52.0489845,21.8845692,72.3991547,52.300312,20.0988407,
111,70.4831924,52.7190056,17.7641869,40.8438072,74.730484,-33.886673,52.7742844,53.4528809,-0.6785943,67.9668198,48.8323593,19.1344624,50.0246658,54.7649117,-4.7402449,70.3397446,49.3374481,21.0022964,74.7681961,51.5290947,23.2391052,71.1124496,52.6421394,18.4703083,
112,70.6617279,52.1372643,18.5244637,40.3069305,74.946846,-34.6399155,52.7851982,53.8563118,-1.0711143,68.0694427,49.137661,18.9317818,51.1793251,53.1236649,-1.9443389,69.8944473,49.5169067,20.3775368,74.2675323,51.9143906,22.3531399,73.0170593,51.6978378,21.3192215,
113,70.3810883,52.2503662,18.130724,40.9536209,74.6862259,-33.7326012,52.9746475,53.6780052,-0.7033578,68.2776031,48.8226662,19.454937,51.2417831,53.4791336,-2.2373524,70.692482,49.32444,21.368042,72.9507828,52.8188934,20.1318874,73.0052567,52.0560493,20.9492092,
114,70.2280273,52.4819794,17.7460518,40.624176,74.8189926,-34.1948204,52.0421791,53.7479248,-1.705743,68.5937271,49.0487175,19.5450134,51.4024353,53.3192329,-1.9167982,72.0092087,48.406353,23.6028576,74.7681961,51.5290947,23.2391052,72.838562,52.3067513,20.5318127,
115,70.0749741,52.7135925,17.3613796,40.5265617,74.8583298,-34.3317719,53.1583176,53.4000702,-0.241751,68.3740997,49.1372299,19.2368679,51.1553497,53.6091309,-2.4537797,71.0443878,48.7951775,22.2492104,75.0510178,50.368351,24.6826668,72.8745422,51.5853462,21.2891922,
116,70.2280273,52.4819794,17.7460518,40.4167442,74.9025879,-34.4858437,52.8828125,53.8169746,-0.9341611,68.4850311,48.7390709,19.7459621,51.9783859,53.5697174,-1.5913308,71.1691284,49.397438,21.7716942,73.6119461,52.1785965,21.4333534,73.7893372,50.8768196,22.9125137,
117,70.508667,52.3688774,18.1397915,40.4167442,74.9025879,-34.4858437,52.4069443,54.0087509,-1.6018077,67.5443802,49.471611,18.0727673,50.6605721,53.8085289,-3.1479573,70.2166824,49.7812805,20.4354019,73.9335556,52.0489845,21.8845692,71.9659424,52.2981758,19.6677647,
118,69.4227142,52.8065262,16.616188,40.8438072,74.730484,-33.886673,54.0310669,52.9463882,1.0846776,68.0709,48.6748619,19.39604,51.4891739,53.3794365,-1.8902636,69.6713791,49.3485107,20.3228683,74.7423248,50.8326149,23.9097118,73.3262939,51.5732155,21.7530823,
119,70.0749741,52.7135925,17.3613796,40.4167442,74.9025879,-34.4858437,52.2187843,53.7787094,-1.5599251,67.9668198,48.8323593,19.1344624,50.9821777,53.6789169,-2.6967418,70.5747681,49.242733,21.3320313,74.7687912,51.8959045,22.8728828,72.5895004,51.360363,21.2291336,
120,70.5280228,52.0280151,18.5000095,41.0512352,74.6468887,-33.5956497,53.646389,53.203373,0.4430147,68.3708954,48.2209015,20.1499977,49.9006424,54.6109772,-4.7103329,71.0443878,48.7951775,22.2492104,75.2688675,51.1437988,24.1250706,71.9659424,52.2981758,19.6677647,
121,70.9423676,52.0241661,18.9182053,40.9536209,74.6862259,-33.7326012,53.462719,53.4813118,-0.018592,67.667511,49.0685349,18.598978,51.741993,52.8085403,-1.0665475,69.7347107,50.247406,19.4873047,74.6015091,51.7797966,22.8217087,73.4750137,51.6900063,21.7850056,
122,70.3810883,52.2503662,18.130724,40.5265617,74.8583298,-34.3317719,52.3170433,53.5351944,-1.2181524,68.1742554,48.748764,19.4254875,50.2466621,54.2676125,-4.0209522,69.3194733,49.8777733,19.4417,74.6015091,51.7797966,22.8217087,73.1714096,51.4657097,21.705698,
123,71.5158539,51.7930489,19.722805,40.3069305,74.946846,-34.6399155,52.3170433,53.5351944,-1.2181524,68.2776031,48.8226662,19.454937,50.0663795,53.7625084,-3.6961312,69.4186478,49.9737473,19.4448967,74.2619476,52.2904854,21.9714584,71.9659424,52.2981758,19.6677647,
124,69.9595947,52.5901604,17.3694305,40.0018845,75.0697784,-35.067894,52.2235718,54.1914063,-1.967832,68.6931915,48.4240761,20.2691154,50.7046585,54.286953,-3.5822945,70.3339844,49.6048584,20.729126,74.6015091,51.7797966,22.8217087,73.0170593,51.6978378,21.3192215,
125,71.2230072,51.9110641,19.311945,39.1965714,75.3943253,-36.1977577,52.5052032,53.7652359,-1.260035,68.1742554,48.748764,19.4254875,49.5842743,54.1471214,-4.5628471,71.644516,48.6824722,22.9620457,75.6473236,51.7321701,23.9151554,72.0205002,51.5896721,20.43083,
126,70.7893143,52.2557793,18.5335331,40.0432816,75.4677277,-35.4244461,52.8770332,53.7173462,-0.8403109,68.3809509,48.8965683,19.4843845,50.0186424,54.8692932,-4.8506508,69.5363617,50.0554543,19.4809093,74.7423248,50.8326149,23.9097118,72.4233246,51.9371185,20.486208,
127,70.9423676,52.0241661,18.9182053,40.624176,74.8189926,-34.1948204,52.689518,53.2831268,-0.5936087,68.3816833,48.6651688,19.7165127,51.3846512,53.8089981,-2.4243438,70.3397446,49.3374481,21.0022964,73.2903442,52.3082047,20.9821377,72.1022873,52.4199524,19.6823349,
128,71.0893097,51.8018188,19.2874908,40.2507095,75.3841324,-35.133419,52.7800636,53.5525093,-0.7724445,68.1688614,48.5266304,19.6422291,49.9372749,54.2971382,-4.3598666,70.4628296,48.9072037,21.5556259,73.7786407,51.9278946,21.85075,73.4800949,51.0014458,22.478653,
129,69.9219131,52.9452057,16.9767075,40.7339897,74.7747345,-34.0407486,53.1698761,53.5993271,-0.4294514,68.1666718,49.2208252,18.9458427,50.7771759,53.1973686,-2.4201937,68.9552155,50.425602,18.5296116,74.0890808,52.5504723,21.5386028,72.15065,51.7071495,20.4435043,
130,70.9423676,52.0241661,18.9182053,40.8438072,74.730484,-33.886673,52.6021729,53.9300728,-1.3279015,68.1735229,48.9801636,19.1933594,51.7364082,53.184639,-1.4482285,70.2343979,49.2507591,20.9836388,73.2903442,52.3082047,20.9821377,72.1022873,52.4199524,19.6823349,
131,70.508667,52.3688774,18.1397915,41.1610527,74.6026306,-33.4415779,53.3651047,53.520649,-0.1555451,68.6931915,48.4240761,20.2691154,50.8897209,53.9132957,-3.0235748,69.7771378,49.6933289,20.0838127,73.4570389,52.0575027,21.3995342,72.8745422,51.5853462,21.2891922,
132,70.3810883,52.2503662,18.130724,41.1610527,74.6026306,-33.4415779,53.5487747,53.2427139,0.3060616,67.3689346,49.0733109,18.2956238,51.5756073,53.2494431,-1.6738361,69.8763123,49.7893028,20.0870113,74.6009216,51.4129868,23.1879311,71.9659424,52.2981758,19.6677647,
133,70.3556137,52.6004906,17.7551193,40.7339897,74.7747345,-34.0407486,53.554554,53.3423424,0.2122114,68.3816833,48.6651688,19.7165127,51.0689163,53.7391243,-2.6702073,69.6594238,49.6116219,20.047802,72.3323059,53.0681419,19.2641659,72.4531708,51.2521706,21.2010002,
134,70.80867,51.914917,18.8937492,40.360527,75.3398743,-34.9793472,52.2252083,53.6741638,-1.4489558,67.4341736,49.6383743,17.7958031,51.8973656,53.2149315,-1.3175671,70.6912613,48.5636482,22.1276131,75.9615555,50.8646393,25.0969181,72.7320175,51.4728546,21.2591629,
135,70.6362534,52.4873924,18.1488609,41.0512352,74.6468887,-33.5956497,53.0607033,53.4394073,-0.3787042,68.2783356,48.5912666,19.6870651,55.6935577,47.0561714,8.6373863,70.5739594,48.7400665,21.8338909,74.434227,51.6636887,22.7705345,72.696022,52.1806717,20.5153465,
136,69.9595947,52.5901604,17.3694305,40.7339897,74.7747345,-34.0407486,52.4987793,53.8697853,-1.3710043,67.9592361,49.3044205,18.6548176,50.4073143,54.1077118,-3.700398,70.9205017,48.7227592,22.1977406,73.7551041,52.68507,21.070034,72.8745422,51.5853462,21.2891922,
137,70.6046524,52.8467827,17.7578697,40.0994987,75.0304413,-34.9309425,52.8828125,53.8169746,-0.9341611,68.3816833,48.6651688,19.7165127,50.3024864,54.3470726,-4.0445852,69.3194733,49.8777733,19.4417,74.2675323,51.9143906,22.3531399,73.3257523,51.2335777,22.0921764,
138,70.80867,51.914917,18.8937492,40.9536209,74.6862259,-33.7326012,51.8578644,54.2300339,-2.3721693,68.4850311,48.7390709,19.7459621,50.7167015,54.078186,-3.3614833,70.2224426,49.5138702,20.7085743,74.2669449,51.5475807,22.7193604,73.0170593,51.6978378,21.3192215,
139,69.2696533,53.0381393,16.2315159,41.1610527,74.6026306,-33.4415779,52.963089,53.4787483,-0.5156573,68.6924591,48.6554756,20.0369873,51.3662605,53.9183655,-2.5521038,70.9205017,48.7227592,22.1977406,73.4211273,52.819664,20.6014633,73.4806442,51.3410835,22.1395588,
140,71.2097321,52.2562752,18.9534607,40.7339897,74.7747345,-34.0407486,52.7858429,53.6521378,-0.8662947,67.8620148,49.2212563,18.6407566,50.6848526,53.5132599,-2.8284092,70.692482,49.32444,21.368042,74.7614365,51.1715698,23.5898666,72.4351501,51.592495,20.8426571,
141,71.362793,52.024662,19.3381329,40.7339897,74.7747345,-34.0407486,53.6406097,53.1037445,0.5368649,67.7662048,48.6889038,19.0772972,52.3298378,52.7551613,-0.4253226,71.6379318,48.4336319,23.204298,74.4078064,50.6275711,23.7802372,72.0657654,52.8017159,19.2640495,
142,69.4942932,53.2942657,16.2000275,40.0994987,75.0304413,-34.9309425,52.963089,53.4787483,-0.5156573,68.4850311,48.7390709,19.7459621,50.642334,54.0129967,-3.3706636,70.1290512,49.1640663,20.964983,73.9335556,52.0489845,21.8845692,71.3542252,52.9049492,18.4492798,
143,71.3699493,51.6887169,19.6812305,41.1610527,74.6026306,-33.4415779,52.6824493,53.5918465,-0.9093977,68.2783356,48.5912666,19.6870651,50.7470055,53.6785355,-2.9315298,70.6854782,48.8174744,21.8680058,73.6119461,52.1785965,21.4333534,72.2808075,51.8246269,20.4561787,
144,70.6362534,52.4873924,18.1488609,41.3806839,74.5141144,-33.1334305,52.3089867,54.1569824,-1.847998,68.1666718,49.2208252,18.9458427,51.4588699,53.7790871,-2.3202171,71.1555176,48.6280441,22.5274754,73.6237335,51.8068008,21.8169308,71.9659424,52.2981758,19.6677647,
145,71.956665,51.1260033,20.8306599,41.2708664,74.5583725,-33.2875061,52.2239189,54.0825119,-1.8585949,67.460083,49.1521301,18.3079529,51.6617355,52.9292488,-1.2675159,71.2794113,48.7004662,22.5789452,74.7614365,51.1715698,23.5898666,72.7320175,51.4728546,21.2591629,
146,70.6749649,51.8056679,18.8692951,40.9536209,74.6862259,-33.7326012,52.5052032,53.7652359,-1.260035,67.7715912,48.9110374,18.8605556,50.5119858,53.7732506,-3.2612641,69.7590103,49.9657249,19.7932892,74.2675323,51.9143906,22.3531399,71.8661575,51.821804,20.0443516,
147,70.112648,52.3585472,17.7541027,40.8438072,74.730484,-33.886673,54.1229019,52.8074226,1.3154809,68.9120941,48.5669632,20.3451309,50.9821777,53.6789169,-2.6967418,71.2794113,48.7004662,22.5789452,73.9447708,51.323967,22.6208038,72.8565369,51.9392548,20.917284,
148,69.5380936,52.9299583,16.6081371,40.5265617,74.8583298,-34.3317719,53.1525421,53.3004417,-0.1479008,68.3762894,48.4430351,19.9332542,51.5453033,53.6490936,-2.1037896,70.2343979,49.2507591,20.9836388,74.1002502,51.7982826,22.3019657,73.0052567,52.0560493,20.9492092,
149,70.9556046,51.6925697,19.2630348,40.7339897,74.7747345,-34.0407486,53.2501526,53.2611008,-0.0109477,67.8620148,49.2212563,18.6407566,51.3844986,53.7138977,-2.3293974,69.8763123,49.7893028,20.0870113,74.9348907,51.2783928,23.6564999,71.7118073,52.053936,19.6578751,
150,71.0699539,52.1426773,18.9272728,40.7339897,74.7747345,-34.0407486,52.5052032,53.7652359,-1.260035,67.9668198,48.8323593,19.1344624,51.3163033,53.6394234,-2.3231184,70.0051575,49.0916481,20.9135113,75.1021729,51.3945007,23.707674,72.4351501,51.592495,20.8426571,
151,70.2595901,52.1362,18.1233883,40.9536209,74.6862259,-33.7326012,52.1333694,53.8131294,-1.6797591,68.4857635,48.5076714,19.9780903,51.1068306,54.2268333,-3.1200035,70.240181,48.996933,21.2432461,73.9447708,51.323967,22.6208038,72.696022,52.1806717,20.5153465,
152,70.7893143,52.2557793,18.5335331,40.8438072,74.730484,-33.886673,53.1756554,53.6989555,-0.5233017,68.5891113,48.5815735,20.0075378,51.563694,53.5397224,-1.9760298,70.0051575,49.0916481,20.9135113,74.6009216,51.4129868,23.1879311,71.8054199,52.5395927,19.2658272,
153,71.5168839,51.4663696,20.0505161,40.624176,74.8189926,-34.1948204,52.9688683,53.5783768,-0.6095076,68.3809509,48.8965683,19.4843845,51.5754547,53.1543427,-1.5788897,69.8944473,49.5169067,20.3775368,73.1477966,52.1821251,20.9656734,73.3257523,51.2335777,22.0921764,
154,69.9911499,52.244381,17.746767,40.4167442,74.9025879,-34.4858437,52.5052032,53.7652359,-1.260035,68.1688614,48.5266304,19.6422291,50.8031349,53.9481926,-3.145056,69.7590103,49.9657249,19.7932892,74.7681961,51.5290947,23.2391052,73.1657791,51.8146324,21.3511448,
155,70.5280228,52.0280151,18.5000095,40.3069305,74.946846,-34.6399155,52.591259,53.5266418,-0.9353814,68.3762894,48.4430351,19.9332542,50.6106339,53.5431709,-2.9325359,70.3516998,49.074337,21.2773628,73.9453354,51.6771889,22.2681465,72.2808075,51.8246269,20.4561787,
156,70.3810883,52.2503662,18.130724,40.7339897,74.7747345,-34.0407486,52.2235718,54.1914063,-1.967832,68.0694427,49.137661,18.9317818,51.0928917,53.2536583,-2.1607664,69.999794,49.6035995,20.3961926,74.434227,51.6636887,22.7705345,72.5895004,51.360363,21.2291336,
157,70.9423676,52.0241661,18.9182053,41.0512352,74.6468887,-33.5956497,53.7324448,52.9647789,0.7676683,68.3816833,48.6651688,19.7165127,51.5068207,52.8081589,-1.3013355,70.3513107,48.8297997,21.5215111,74.434227,51.6636887,22.7705345,71.768898,52.9213562,18.8475418,
158,69.6911545,52.6983452,16.9928093,41.2708664,74.5583725,-33.2875061,54.1229019,52.8074226,1.3154809,68.1742554,48.748764,19.4254875,51.167263,53.3188477,-2.1515861,71.0456543,49.5831413,21.462513,74.4274597,51.3061638,23.1212978,73.6349869,51.1089516,22.5260372,
159,70.0749741,52.7135925,17.3613796,41.3148422,74.1396179,-32.8247757,52.8828125,53.8169746,-0.9341611,67.9592361,49.3044205,18.6548176,50.8637619,53.1624756,-2.2987125,71.1555176,48.6280441,22.5274754,73.1477966,52.1821251,20.9656734,71.5574646,52.286068,19.2713966,
160,70.508667,52.3688774,18.1397915,40.624176,74.8189926,-34.1948204,53.1525421,53.3004417,-0.1479008,68.8080139,48.7244606,20.0835552,51.9094276,53.0197487,-1.1103199,69.7771378,49.6933289,20.0838127,73.9453354,51.6771889,22.2681465,71.6387253,52.7902946,18.8484325,
161,70.6046524,52.8467827,17.7578697,40.8438072,74.730484,-33.886673,53.5372162,53.043457,0.493762,67.5634308,49.2260323,18.3374023,50.2149658,53.7977905,-3.5828242,72.1203384,48.2392159,23.8811207,73.7786407,51.9278946,21.85075,73.1714096,51.4657097,21.705698,
162,71.2230072,51.9110641,19.311945,40.624176,74.8189926,-34.1948204,53.2617111,53.4603577,-0.1986481,68.5891113,48.5815735,20.0075378,50.9821777,53.6789169,-2.6967418,69.8940277,49.2587814,20.6352482,76.3202744,50.7200737,25.6001968,72.720192,51.8174782,20.9027138,
163,70.0749741,52.7135925,17.3613796,40.8438072,74.730484,-33.886673,52.8661232,53.3139114,-0.4477909,67.8627396,48.9898567,18.8728848,51.0806732,53.3537407,-2.2730672,69.8944473,49.5169067,20.3775368,74.1002502,51.7982826,22.3019657,73.1714096,51.4657097,21.705698,
164,71.1025391,51.4702187,19.6323204,41.1610527,74.6026306,-33.4415779,52.8824692,53.9258652,-1.0433983,68.2768707,49.0540657,19.2228069,52.7626152,52.4855881,0.2770291,69.4664917,48.9348907,20.5315971,74.6009216,51.4129868,23.1879311,72.5776749,51.7049866,20.8726845,
165,70.5280228,52.0280151,18.5000095,40.5265617,74.8583298,-34.3317719,52.7858429,53.6521378,-0.8662947,68.4857635,48.5076714,19.9780903,51.0063057,53.2885513,-2.2822475,72.3487701,47.8956604,24.4531078,74.7614365,51.1715698,23.5898666,72.2628098,52.1785355,20.0842705,
166,71.5158539,51.7930489,19.722805,40.9536209,74.6862259,-33.7326012,53.2385979,53.0618439,0.1767528,68.3816833,48.6651688,19.7165127,51.9836464,52.9898376,-1.0061933,68.423111,50.5041008,17.9190083,74.4348145,52.0304985,22.404314,71.8419647,52.1714134,19.6705494,
167,70.508667,52.3688774,18.1397915,40.5265617,74.8583298,-34.3317719,54.2946739,52.4391212,1.855551,68.1742554,48.748764,19.4254875,51.5454559,53.7441902,-2.1987362,70.4397659,49.9632607,20.4765072,74.1002502,51.7982826,22.3019657,71.7118073,52.053936,19.6578751,
168,70.6749649,51.8056679,18.8692951,40.2093163,74.9861832,-34.7768707,52.871254,53.6177177,-0.7464607,68.5891113,48.5815735,20.0075378,50.6727867,53.7084427,-3.0356565,69.4367752,49.7013512,19.7354221,73.6119461,52.1785965,21.4333534,72.3991547,52.300312,20.0988407,
169,69.5380936,52.9299583,16.6081371,40.2093163,74.9861832,-34.7768707,52.9582596,53.0796623,-0.1214051,68.5883789,48.812973,19.7754097,51.4890213,53.2843361,-1.7953172,70.4574585,49.4191551,21.0383072,73.766861,52.2996864,21.4671726,73.3257523,51.2335777,22.0921764,
